903776639;PORTAPILLOLE 3SCO;FARVISAN Srl;2,500;;1,220;;;20;;;;;;22;7AD1A99
903779318;ECHIGIN LAVANDA VAG 5FL MONOD;PHARMAGUIDA Srl;18,000;;11,020;;;3;;;;;;22;7BB4A
903785828;LAXACOL SOL ORALE 200ML;VALDERMA Srl;22,000;;14,600;;;3;;;;;;10;4AA2F33
903786109;PUMILENE VAPO DUO C/DIFF 2X40M;MONTEFARMACO OTC SpA;14,200;8058363615951;7,210;;;1;;;;;;22;7NA3
903786150;ALLERLUX GTT OCULARI 10ML;MEDIWHITE Srl;11,500;;7,300;;;1;;;;;;22;7BB3
903786705;KERAPIL GEL SCRUB 125ML;GALENIA BIOTECNOLOGIE Srl;15,500;;9,760;;;12;;;;;;22;6AC5I06
903889145;AMIDO RISO CANNOLI 250G;MARCO VITI FARMACEUTICI SpA;7,600;;3,030;;;58;;;;;;22;6AD1
903905913;BUONERBE FORTE 30CPR BIOSLINE;BIOS LINE SpA;9,500;8030243003133;5,000;;;50;;;;;;10;4AA2F33
903923769;CER FIXOMULL TRANSPARENT10X200;BSN MEDICAL Srl;13,700;4042809179408;7,930;;;58;;;;;;22;7AC1B99
903924797;HANSAPLAST CEROTTO SPRAY 50APP;BEIERSDORF SpA;12,590;4005800011788;3,790;;;31;;;;;;22;7AC1C99
903925459;MELCALIN BASE 84CPR;BIOTEKNA Srl;13,900;;7,920;;;77;;;;;;10;4AA2F15
903926754;UNICO BABY FLUID 500G C/DISPEN;STERILFARMA Srl;12,900;;7,510;;;5;;;;;;22;7AF6B99
903927200;IPERGINE DET IGIEN 500ML;STEWART ITALIA Srl;11,800;;7,490;;;5;;;;;;22;6AD5A
903930461;ANESTIN LIQUIDO 125ML;RPF Srl;12,000;;7,620;;;39;;;;;;22;6AD5A
903933149;CLINNIX UOMO VIT E 50CPS;ABBATE A&V PHARMA Srl;26,900;;17,650;;;1;;;;;;10;4AA2F21
903938710;ILADERM CREMA VISO VITAMINA C;TRICOFARMA Srl;27,560;;16,920;;;2;;;;;;22;6AC5I01
903939066;MELCALIN NIMET 28CPS;BIOTEKNA Srl;20,800;;12,010;;;2;;;;;;10;4AA2F15
903939433;LITHOS 100CPR;MAYOLY ITALIA SpA;35,900;8058341430019;21,560;;;23;;;;;;10;4AA2F15
903957850;OTOVIT GOCCE OTOLOGICHE 15ML;DECA LABORATORIO CHIMICO Srl;14,640;;9,440;;;4;;;;;;10;7BB2B
903960553;XANTERNET GEL OFT 20FL 0,4ML;SIFI SpA;25,800;8027864060409;16,160;;;82;;;;;;10;7BB3A
903963534;OXYAL SOL OFTALMICA 20FL0,35ML;BAUSCH & LOMB-IOM SpA;18,000;8028117714209;10,460;;;1;;;;;;22;6AC2X
903963635;CROMOVIT CREMA PHARCOS 40ML;BIODUE SpA;26,900;8053291013466;15,870;;;5;;;;;;22;6AD8X
903964575;ELASTOVEN 30CPR;ANSERIS FARMA Srl;25,500;8050030160023;15,800;;;17;;;;;;10;4AA2F21
903964878;KELOFER C 14BUST;STARDEA Srl;16,000;8053614910342;10,310;;;6;;;;;;10;4AA2F15
903964904;HIMUNOSTAR 200ML;STARDEA Srl;20,000;8053614910328;12,820;;;1;;;;;;10;4AA2F26
903964930;ENERGISTAR 10FL MONODOSE 10ML;STARDEA Srl;23,300;8053614910205;14,940;;;10;;;;;;10;4AA2F31
903964967;TIMODORE CR TALLONI SCREPOLATI;FARMACEUTICI DOTT.CICCARELLI;9,300;8002140010309;3,560;;;7;;;;;;22;6AE5X
903968170;STOMATOVIS PAS STOMAT PROT 5ML;D.M.G. ITALIA Srl;12,100;;7,640;;;5;;;;;;10;7BB6
903969234;IMMUDEK SH SCIROPPO 200ML;SHEDIR PHARMA Srl Unipersonale;17,900;;11,540;;;14;;;;;;10;4AA2F26
903969246;MIRAENERGY 40CPR;SHEDIR PHARMA Srl Unipersonale;19,900;;12,830;;;5;;;;;;10;4AA2F31
903969259;MIRAMAG-K 20BUST;SHEDIR PHARMA Srl Unipersonale;14,200;;9,110;;;33;;;;;;10;4AA2F15
903969285;MELAFLOR 30CPS;SHEDIR PHARMA Srl Unipersonale;14,900;;9,600;;;6;;;;;;10;4AA2F35
903969309;SHEDIRFLU SCIROPPO 200ML;SHEDIR PHARMA Srl Unipersonale;13,900;;8,910;;;74;;;;;;10;4AA2F25
903969311;MIRAPROTEIN B SCIROPPO 200ML;SHEDIR PHARMA Srl Unipersonale;14,900;;9,550;;;6;;;;;;10;4AA2F15
903969374;SHEDOL GEL 200ML;SHEDIR PHARMA Srl Unipersonale;14,900;;9,250;;;17;;;;;;22;6AD8X
903969549;FLEBO-UP SH GEL 200ML;SHEDIR PHARMA Srl Unipersonale;14,900;;9,150;;;149;;;;;;22;6AD8D
903970921;AVENE ACQUA TERMALE SPR 300ML;AVENE (Pierre Fabre It. SpA);16,900;3282779003131;7,670;;;450;;;;;;22;6AC5I99
903980009;PARANIX PREVENT SPRAY 100ML;CHEFARO PHARMA ITALIA Srl;17,990;8004283116023;8,720;;;30;;;;;;22;6AA2I
903980530;AVENE ACQUA TERMALE SPR 150ML;AVENE (Pierre Fabre It. SpA);11,900;3282779003124;5,550;;;21;;;;;;22;6AC5I99
903982193;CHERADERM 30 CREMA 100ML;EUCARE Srl;16,500;;10,370;;;8;;;;;;22;6AC5X
903982864;EPID JUNIOR SPRAY OS 15ML;SPECCHIASOL Srl;11,900;8002738802354;6,010;;;1;;;;;;10;4AA2F23
903987446;VEA PF C VIT E-POLIF BOMB 50ML;HULKA Srl;31,200;8032638560269;18,570;;;4;;;;;;22;6AD9
903987459;VEA DETERGENTE PROT/LENIT 250M;HULKA Srl;18,700;8032638560276;11,160;;;36;;;;;;22;6AD1
903996496;BIOTAD 24CPS;DIFASS INTERNATIONAL SpA;19,900;;14,280;;;12;;;;;;10;4AA2F30
903997043;EUBOS UREA 10% CR PIEDI 100ML;MORGAN Srl;19,700;4021354037555;11,590;;;3;;;;;;22;6AE5B03
903997524;NIKE RCK ASCORB K+RIB 100BUST;NEW MERCURY Srl;31,000;;19,140;;;55;;;;;;10;4AA2F30
904001144;TUBO AEROSOL 1,5M F/F+2ADAT;AIR LIQUIDE MEDICAL SYST. Srl;4,150;8015662730822;2,190;;;64;;;;;;22;7BA2A03
904004999;EUTROSIS 500 CREMA 500ML;DIFA COOPER SpA;21,500;8032715364674;11,550;;;54;;;;;;22;6AD8B
904006780;BENDA CEROXMED 10X400CM;BOUTY SpA;7,000;8033638954256;2,610;;;3;;;;;;22;7AC1A01
904020981;DELTACRIN CAPSULE PHARCOS60CPS;BIODUE SpA;42,900;8053291013084;26,550;;;1;;;;;;10;4AA2F20
904023379;MELLIN OMOG MELA ANANAS 2X100G;DANONE NUTRICIA SpA SOC.BEN.;2,390;8000050531303;1,710;;;11;;;;;;10;4AA1C01
904023405;MELLIN OMOG MELA AGRUMI 2X100G;DANONE NUTRICIA SpA SOC.BEN.;2,390;8000050531402;1,690;;;21;;;;;;10;4AA1C01
904041845;POL LABBRA CREMA PROTETTIVA;DIFA COOPER SpA;8,900;8032715360058;4,450;;;8;;;;;;22;6AC1C
904045820;TROFOVIT 14FL 10ML;SANITAS LAB.CHIMICO FARM.Srl;18,500;;11,860;;;12;;;;;;10;4AA2F31
904045945;EUDREN 30CPS;RPF Srl;19,990;;12,690;;;2;;;;;;10;4AA2F12
904047230;SIR PIC INS 0,3 G31X8 30PZ;ARTSANA SpA;10,190;8058090005322;2,440;;;6;;;;;;22;7BA1B01
904047242;SIR PIC INS 0,5 G31X8 30PZ;THERAS CONSUMER HEALTH Srl;10,190;8058090005353;2,370;;;12;;;;;;22;7BA1B02
904061987;FITOBRONC SCIROPPO 180ML;HERING Srl;12,750;;6,360;;;1;;;;;;10;4AA2F10
904068463;POL CR EMOL PROT 250ML;DIFA COOPER SpA;21,900;8032715360065;11,770;;;234;;;;;;22;7BB7A
904077171;ORALEXYL COLLUTORIO 200ML;STEWART ITALIA Srl;9,800;;6,190;;;7;;;;;;22;7BB6
904077346;MICACID SCHIUMA INTIMA 100ML;STEWART ITALIA Srl;15,700;;10,300;;;4;;;;;;22;6AD5X
904077385;RINOREX SPRAY NASALE 50ML;STEWART ITALIA Srl;10,900;;6,880;;;220;;;;;;10;7BB2A
904077397;OTOREX GTT AURIC 10ML;STEWART ITALIA Srl;11,000;;6,990;;;30;;;;;;10;7BB2B
904080658;IMMUN'AGE 60BUSTE;NAMED Srl;99,900;3401545817493;56,930;;;11;;;;;;10;4AA2F26
904085798;GSE VERMINT 90CPR;PRODECO PHARMA Srl;19,900;;12,640;;;14;;;;;;10;4AA2F33
904085851;GSE VERMINT CR PERIANALE 75ML;PRODECO PHARMA Srl;16,900;;10,730;;;1;;;;;;22;6AD9
904097639;FLOGOFORT 30CPR;NOVIAS PHARMA Srl;18,900;;12,000;;;11;;;;;;10;4AA2F09
904103304;ALFACTIV 30CPR;FITOPROJECT Srl;25,000;;14,660;;;2;;;;;;10;4AA2F31
904104193;SIDERAL 20CPS;PHARMANUTRA SpA;21,500;8033011160014;13,580;;;118;;;;;;10;4AA2F15
904108317;DETERGENTE DEL PH5,5 BRADERM;BRADERM Srl;16,900;;10,010;;;2;;;;;;22;6AD1
904108368;SHAMPOO DS 200ML BRADERM;BRADERM Srl;22,900;;12,360;;;51;;;;;;22;6AA1X
904108370;VERSIACTIVE DET CORPO BRADERM;BRADERM Srl;20,900;;11,790;;;4;;;;;;22;6AD1
904108469;NEODIGESTOPAN P 30CPR;A.MENARINI IND.FARM.RIUN.Srl;13,400;;7,110;;;4;;;;;;10;4AA2F08
904183187;VENORAL CREMA GAMBE 100ML;PHYTO ACTIVA Srl;21,000;;13,200;;;1;;;;;;22;6AD8D
904183288;ALGOREX 30CPR GASTORESISTENTI;CERES PHARMA ITALY Srl;21,500;;13,790;;;14;;;;;;10;4AA2F12
904186436;CENTELLA COMPLEX FT 20CPR;PETER ITALIA Sas;18,500;;11,750;;;2;;;;;;10;4AA2F99
904212180;CISTILENE 50OPR;ABOCA SpA SOCIETA' AGRICOLA;24,300;8032472022091;13,250;;;1;;;;;;10;4AA2F11
904213410;ARKOVITAL ACEROLA 1000 30CPR;ARKOFARM Srl;14,500;3578830124076;5,870;;;14;;;;;;10;4AA2F26
904213877;FIMOSIN GEL 30ML;EPITECH GROUP SpA;16,500;8031359060805;10,020;;;8;;;;;;10;7AC1C99
904233261;ESI ASPARTAME MIDY 500CPR OFS;ESI Srl;7,900;8008843008681;3,710;;;41;;;;;;10;4AB2
904234325;COLONIR 15CPR;OMEGA PHARMA SpA;19,900;;12,830;;;32;;;;;;10;4AA2F33
904242878;ORTOLUX AIR L 1PZ;PIETRASANTA PHARMA SpA;6,900;8032956142024;4,320;;;8;;;;;;22;7BB3D
904247614;OPTICLUDE BOYS&GIRLS 5X6CM 30P;SOLVENTUM ITALY srl;18,500;8470001813695;11,750;;;2;;;;;;22;7AC1B01
904253844;EOZYNC POMATA PROTETTIVA 30G;EUCARE Srl;14,000;;8,710;;;3;;;;;;22;6AC5I01
904258074;DUREX FEEL GEL LUBRIFICANTE;RECKITT BENCKISER H.(IT.) SpA;13,000;5038483242056;5,740;;;10;;;;;;22;7BB4
904258086;DUREX HOT GEL LUBRIFICANTE;RECKITT BENCKISER H.(IT.) SpA;13,000;5038483242117;5,680;;;10;;;;;;22;7BB4
904259025;NOVOSTATIN 20CPR;FARMA GROUP Srl;22,000;;14,180;;;7;;;;;;10;4AA2F99
904259975;VAGISIL DET INT PROTECT PLUS;COMBE ITALIA Srl;8,900;5010934004871;4,810;;;8;;;;;;22;6AD5A
904263629;TROFO 5 GEL 20ML;UNIDERM FARMACEUTICI Srl;11,900;8032836150187;6,620;;;14;;;;;;22;6AD8X
904266196;EVERGYN 30CPS;KONPHARMA Srl;29,000;;18,440;;;5;;;;;;10;4AA2F29
904302155;ONICOKER PHARCOS LACC RINF UNG;BIODUE SpA;18,000;8053291013312;11,390;;;7;;;;;;22;7BB7B
904303144;IALUSET CREMA 25G;IBSA FARMACEUTICI ITALIA Srl;12,900;8033638955123;6,560;;;40;;;;;;10;7BB7A
904317916;VISERGON 16BUST;REVALFARMA Srl;20,000;8059482860055;12,700;;;19;;;;;;10;4AA2F15
904347438;ACIDINE LIQ DERMAT 500ML;VALDERMA Srl;22,000;;13,620;;;15;;;;;;22;6AC5A
904351780;ANGIOVEIN GEL 100ML;KORPO Srl;19,900;;11,300;;;12;;;;;;22;6AD8X
904354331;EUCERIN CR HYALURON FILLER GG;BEIERSDORF SpA;40,500;4005800634857;22,700;;;2;;;;;;22;6AC5I03
904354925;RILASE 24CPS;MAYA PHARMA Srl;16,900;;10,910;;;1;;;;;;10;4AA2F32
904359965;DILATAN PLUS DIL ANAL 23/27;SAPI MED SpA;28,790;;14,990;;;7;;;;;;22;7AD1A99
904359989;DILATAN PLUS DIL ANAL 30 1PZ;SAPI MED SpA;17,320;;9,020;;;8;;;;;;22;7AD1A99
904361387;GSE AEROBIOTIC 10F 5ML;PRODECO PHARMA Srl;18,600;;12,450;;;54;;;;;;10;7BB2D
904367822;CEREAL GOCCE CIOCCOLATO 150G;NUTRITION & SANTE' ITALIA SpA;4,330;3175681015968;2,970;;;3;;;;;;10;4AA2D04
904378597;SAPIGEN K SAP LIQ INT 250ML;SAPI MED SpA;18,060;;9,400;;;7;;;;;;22;6AD5A
904382140;GASTROTUSS SCIROPPO 25BUST;D.M.G. ITALIA Srl;21,800;;13,760;;;155;;;;;;10;7BB1A
904396177;ACAROS DETERGENTE 200ML;JUDIFARM Srl;17,000;;10,580;;;1;;;;;;22;6AD1
904399730;KALEIDO CR IDRAT 50+ 75ML;ZETA FARMACEUTICI SpA;14,800;;8,570;;;1;;;;;;22;6AC5F
904417793;GOLAFTIN SPRAY 15ML;SAKURA ITALIA Srl;13,900;;8,770;;;13;;;;;;10;4AA2F23
904420229;LUMAGE 20CPR;CIEFFE DERMA Srl;20,500;;13,000;;;4;;;;;;10;4AA2F21
904420270;CALMI' GOCCE 30ML;INLINEA Srl;13,200;;8,340;;;22;;;;;;10;4AA2F99
904422146;VENATROPEN PLUS 24CPS;DDFARMA Srl;20,400;8050538052011;12,760;;;9;;;;;;10;4AA2F12
904422250;REFIX CREMA IDRATANTE CRP 30ML;VALDERMA Srl;17,500;;10,400;;;12;;;;;;22;6AD8B
904422336;REFIX SPRAY 50ML;VALDERMA Srl;19,000;;11,820;;;8;;;;;;22;6AD8X
904424203;M-AID SPORT GHIACCIO ISTANT 2P;PIETRASANTA PHARMA SpA;6,400;8032956141867;3,050;;;1;;;;;;22;7AC1H05
904426335;ETALIS CR ANTIA VISO 50ML;SKIN ANGEL Srl;48,900;;34,230;;;2;;;;;;22;6AC5I03
904426451;EMOSPID 20CPR;PHARMEXTRACTA SpA;18,950;;12,750;;;11;;;;;;10;4AA2F34
904426602;OSTEOSIL CALCIUM 60CPR;GHIMAS SpA;14,840;8033576370194;10,640;;;1;;;;;;10;4AA2F09
904428481;SEDACOL 30CPS;TOP GROUP Srl;14,900;8057685470033;11,440;;;2;;;;;;10;4AA2F08
904428493;FERROFOL B12 30CPR;TOP GROUP Srl;14,900;8057685470019;9,270;;;12;;;;;;10;4AA2F15
904428517;VAGORELAX 30CPR;TOP GROUP Srl;14,900;8057685470064;9,320;;;14;;;;;;10;4AA2F32
904433000;LIEVITOVIT PROG CAP 60CPR;NUTRITION & SANTE' ITALIA SpA;21,500;3175681018457;13,650;;;2;;;;;;10;4AA2F15
904433048;FLUVEN 20CPS;KONPHARMA Srl;21,000;;13,160;;;47;;;;;;10;4AA2F12
904441742;DEPUROSIO SCIROPPO 300ML;DIFASS INTERNATIONAL SpA;17,500;;12,960;;;2;;;;;;10;4AA2F33
904441817;REGULOSIO 300ML;DIFASS INTERNATIONAL SpA;14,800;;10,910;;;17;;;;;;10;4AA2F33
904452428;FLEBONORM 30CPR;CERES PHARMA ITALY Srl;21,900;;14,010;;;26;;;;;;10;4AA2F12
904452962;ARMOLIPID 30CPR;MEDA PHARMA SpA;25,800;8019629000768;11,150;;;52;;;;;;10;4AA2F14
904454624;SANAGOL GOLA TUSS J FRAG 24CAR;NAMED Srl;9,500;8051490300622;4,310;;;7;;;;;;10;4AA2F99
904454651;VIAGAS ENZIMI 30CPR;NAMED Srl;15,900;8051490300929;8,470;;;1;;;;;;10;4AA2F33
904454663;TRANSITA FORTE 30CPR;NAMED Srl;10,500;8051490300905;5,100;;;67;;;;;;10;4AA2F33
904456579;GEHWOL CREMA LIPIDRO 75ML;DUAL SANITALY SpA SOC.BENEFIT;11,300;4013474117040;6,130;;;14;;;;;;22;6AE5C02
904459361;TRIADE 30CPR;OMIKRON ITALIA Srl;16,400;;9,600;;;42;;;;;;10;4AA2F12
904459411;NEUKRON OFTA 10FL 10ML;OMIKRON ITALIA Srl;18,500;;11,140;;;13;;;;;;10;4AA2F22
904542851;MICROFLEB 30CPR;OMIKRON ITALIA Srl;16,400;;9,420;;;7;;;;;;10;4AA2F12
904546037;ECOCEL PLUS 3,3ML;DIFA COOPER SpA;22,500;7612729000679;12,110;;;4;;;;;;22;6AE1
904551987;ONIKRIN 30CPR;CIEFFE DERMA Srl;23,500;;14,920;;;22;;;;;;10;4AA2F20
904552611;NEBULA M2000+MASCHERA+RINOWASH;AIR LIQUIDE MEDICAL SYST. Srl;147,000;8015662011235;68,160;;;3;;;;;;22;7BA2A01
904552650;NEBULA SPACER MASCHERA+AMPOLLA;AIR LIQUIDE MEDICAL SYST. Srl;22,050;8015662711364;11,670;;;2;;;;;;22;7BA2A03
904556711;VITAGYN C CREMA VAG 30G+6APPL;FARMA-DERMA Srl;17,900;;12,060;;;30;;;;;;10;7BB4C
904556976;PROKTIS-M PLUS UNG RETT 30G+CA;FARMA-DERMA Srl;15,500;;10,430;;;30;;;;;;10;7BB7A
904558640;VULNAMIN CREMA 50G;PROFESSIONAL DIETETICS SpA;33,500;8021756000399;21,590;;;7;;;;;;10;7AC1C99
904559820;VAGINOL OVULI VAG 10OV;AMP BIOTEC Srl;17,500;;10,180;;;12;;;;;;10;7BB4B
904560442;MEDILEN CREMA IDRATANTE 500ML;PENTAMEDICAL Srl;25,500;8033331430064;14,290;;;1;;;;;;22;6AD8B
904563917;RIGENSKIN MASK 50ML;PERFARMA D.P. Srl;25,000;;15,350;;;3;;;;;;22;6AC5I07
904567144;CLINNIX FOLIFERRO 30CPR;ABBATE A&V PHARMA Srl;21,900;;14,370;;;7;;;;;;10;4AA2F15
904567474;FERMABENDA 10PZ;SAFETY SpA;3,800;;1,440;;;6;;;;;;22;7AC2K
904570619;ALVITA ACQUA OSSIG 10VOL 200ML;ALLIANCE HEALTHCARE IT.DIS.SpA;1,400;;0,630;;;2186;;;;;;22;1AC2
904570621;ALVITA GLICEROLO FU 50ML;ALLIANCE HEALTHCARE IT.DIS.SpA;3,000;;1,350;;;83;;;;;;10;1AC2
904570645;ALVITA OLIO RICINO FU 50G;ALLIANCE HEALTHCARE IT.DIS.SpA;3,200;;1,440;;;236;;;;;;10;1AC1
904570658;ALVITA OLIO MANDORLE DOLCI50ML;ALLIANCE HEALTHCARE IT.DIS.SpA;4,000;5055382317135;1,400;;;93;;;;;;10;3AC3A99
904570696;ALVITA OLIO VASELINA FU 1000ML;ALLIANCE HEALTHCARE IT.DIS.SpA;16,900;;8,450;;;61;;;;;;10;1AC2
904570710;ALVITA OLIO VASELINA FU 200G;ALLIANCE HEALTHCARE IT.DIS.SpA;4,500;;2,250;;;86;;;;;;10;1AC2
904570722;ALVITA OLIO VASELINA FU 500ML;ALLIANCE HEALTHCARE IT.DIS.SpA;8,900;;4,450;;;147;;;;;;10;1AC2
904571965;RISCHIARIL 14CPR RIVESTITE;PIAM FARMACEUTICI SpA;26,000;;15,030;;;11;;;;;;10;4AA2F31
904578390;ALVITA VASELINA BIANCA UNG 30G;ALLIANCE HEALTHCARE IT.DIS.SpA;3,000;5055382317005;1,050;;;215;;;;;;22;1AC2
904578402;ALVITA SODIO BICARBONATO 100G;ALLIANCE HEALTHCARE IT.DIS.SpA;2,300;;1,040;;;133;;;;;;22;1AC2
904578414;ALVITA SODIO BICARBONATO 250G;ALLIANCE HEALTHCARE IT.DIS.SpA;3,300;;1,490;;;111;;;;;;22;1AC2
904578440;ALVITA TEST DI GRAVIDANZA 1PZ;ALLIANCE HEALTHCARE IT.DIS.SpA;14,500;5055382306030;2,070;;;586;;;;;;22;7AB1B09
904578453;ALVITA TEST DI GRAVIDANZA 2PZ;ALLIANCE HEALTHCARE IT.DIS.SpA;20,900;5055382306054;2,990;;;56;;;;;;22;7AB1B09
904578489;ALVITA PRONTOTEST CONT FECI;ALLIANCE HEALTHCARE IT.DIS.SpA;1,000;5055382317456;0,180;;;3533;;;;;;22;7AB3B
904578491;ALVITA PRONTOTEST CONT UR VITE;ALLIANCE HEALTHCARE IT.DIS.SpA;1,000;8430291002193;0,180;;;8823;;;;;;22;7AB3A
904578503;ALVITA PRONTOTEST PROVETTA UR;ALLIANCE HEALTHCARE IT.DIS.SpA;0,900;5055382317470;0,150;;;423;;;;;;05;7AB3A
904578515;ALVITA PRONTOTEST CONT UR 24H;ALLIANCE HEALTHCARE IT.DIS.SpA;5,500;5055382317487;2,200;;;847;;;;;;22;7AB3A
904578527;ALVITA BASTONCINI COT CAR200PZ;ALLIANCE HEALTHCARE IT.DIS.SpA;3,550;5055382305378;1,070;;;311;;;;;;22;6AC4B01
904578539;ALVITA TERMOMETRO DIGITALE;ALLIANCE HEALTHCARE IT.DIS.SpA;6,500;5055382306504;1,980;;;65;;;;;;05;7AA1D
904578554;ALVITA BORSA GHIACCIO 30,5CM;ALLIANCE HEALTHCARE IT.DIS.SpA;8,900;5039139011514;3,560;;;34;;;;;;22;7AD1A06
904587399;FERRODEP 150ML;ERBOZETA SpA;15,000;;9,290;;;2;;;;;;10;4AA2F15
904589292;SAUGELLA LAVANDA ATTIVA 140ML;MEDA PHARMA SpA;5,500;8019629000287;2,530;;;35;;;;;;22;7BB4A
904589761;SAUGELLA LAVANDA ATTIVA 140X4;MEDA PHARMA SpA;14,000;8019629000294;6,410;;;73;;;;;;22;7BB4A
904591056;TRICORES SHAMPOO 200ML;S.F. GROUP Srl;13,900;;9,220;;;3;;;;;;22;6AA1B
904592173;CICAGEL 15ML;JUDIFARM Srl;42,000;;26,140;;;7;;;;;;22;6AD8X
904610449;EBUROS SPRAY COLLUTORIO 30ML;DENTSPLY SIRONA ITALIA Srl;10,100;;6,410;;;8;;;;;;22;6AB2
904639186;CYSTOMAN 100 30CPS;ABI PHARMACEUTICAL Srl;20,700;;12,990;;;80;;;;;;10;4AA2F11
904639770;PEDIANASAL SPRAY NASALE 100ML;PEDIATRICA Srl;14,900;8051160660230;9,390;;;18;;;;;;22;7BB2A
904642980;SNOREEZE ORAL STRIPS 14PZ;E.FA.S. SpA;12,000;5035883002389;6,070;;;5;;;;;;22;6AC3D
904648058;ESTROMINERAL FIT 40CPR;MEDA PHARMA SpA;41,500;8019629000379;15,180;;;5;;;;;;10;4AA2F29
904649668;PRONTOSAN OTC DET LESIONI350ML;B.BRAUN MILANO SpA;23,180;4046963112035;13,000;;;86;;;;;;22;7AC1D01
904651698;SALIMAX 14BUST;SAKURA ITALIA Srl;14,600;;9,410;;;2;;;;;;10;4AA2F15
904658147;IDRADERM DETERGENTE DEL PH3,5;DIGI-PHARM Srl;19,860;8018042000928;12,610;;;2;;;;;;22;6AD5A
904658554;PROIDEMA CRONO 30CPR;INFARMA Srl;21,000;;13,540;;;14;;;;;;10;4AA2F12
904665534;DER-MYC MOUSSE IDR CUTE MUCOSE;ROYDERMAL Srl;18,500;;11,450;;;8;;;;;;22;7BB7A
904673542;EUFERTIL 10FL 25ML;I.P. FARMA Srl;21,900;8053291014043;13,540;;;7;;;;;;10;4AA2F99
904675093;FORSTIP SCIROPPO 150ML;BIO THERAPIC ITALIA Srl;18,500;;11,540;;;15;;;;;;10;4AA2F33
904680170;MONOSELECT GINKGO 30CPR;PHARMEXTRACTA Srl;16,900;;11,320;;;3;;;;;;10;4AA2F31
904680321;NEUROFAST 30CPR 30G;PHARMEXTRACTA SpA;16,900;;11,320;;;39;;;;;;10;4AA2F32
904682592;AVEC CREMA LEN DECONGEST 50ML;GD Srl;21,800;8055186630024;11,540;;;6;;;;;;22;6AD8X
904686589;BETOTAL LIMONE 100ML;HALEON ITALY Srl;16,500;8058697280641;9,720;;;11;;;;;;10;4AA2F15
904687795;EPILUX CREMA CONTORNI OCCHI;JUDIFARM Srl;32,000;;19,810;;;7;;;;;;22;6AC2F02
904687821;IDROSINE DELICATO SPRAY 30ML;DEPOFARMA SpA;11,900;;7,030;;;15;;;;;;22;6AD2
904695044;SEDO CALCIO INALANTE 10F 2ML;DECA LABORATORIO CHIMICO Srl;23,180;;14,860;;;61;;;;;;10;7BB2A
904695210;PROPOL2 EMF SPRAY N/ALCOOL30ML;ZENTIVA ITALIA Srl;17,300;8056121820036;11,110;;;52;;;;;;10;4AA2F23
904695234;PROPOL2 EMF SPRAY FORTE 30ML;ZENTIVA ITALIA Srl;18,000;8056121820029;10,660;;;49;;;;;;22;4AA2F23
904695638;LEPIJET 30CPR;BIO STILOGIT PHARMACEUTIC. Srl;31,900;;19,840;;;4;;;;;;10;4AA2F99
904698065;ACQUASAL 20FL 5ML;SCHARPER SpA;14,000;;8,520;;;4;;;;;;22;7BB2A
904704107;SAUGELLA GIRL PH NEU 200ML;MEDA PHARMA SpA;8,600;8019629000317;4,010;;;150;;;;;;22;6AD5A
904705213;EUFORTYN 10FL 15ML;SCHARPER SpA;18,500;;11,680;;;165;;;;;;10;4AA2F15
904711645;VEA LIPOGEL IDRAT PROT 200ML;HULKA Srl;51,100;8032638560184;30,480;;;49;;;;;;22;6AC5I01
904711722;LOCOBASE REPAIR 50G;ASTELLAS PHARMA SpA;11,970;7350087731469;6,820;;;3;;;;;;22;6AD8X
904713118;BIMBOVIT FLUORO GOCCE 30ML;PHARMAGUIDA Srl;14,800;;9,400;;;3;;;;;;10;4AA2F15
904713967;ANAKETON 12BUST;DICOFARM SpA;8,500;;5,530;;;9;;;;;;10;4AA2F08
904726116;RISTABIL 10FL 10ML;CRISTALFARMA Srl;20,600;;13,230;;;53;;;;;;10;4AA2F16
904726965;MONOGIN GEL 30ML;LO.LI.PHARMA Srl;18,000;;11,540;;;7;;;;;;10;7BB4
904728235;MUCOLYSIN CM 14BUST;SANITAS LAB.CHIMICO FARM.Srl;15,500;;9,940;;;2;;;;;;10;4AA2F25
904733363;AFTAMED COLLUTORIO 150ML;A.MENARINI IND.FARM.RIUN.Srl;13,400;8024825000603;6,400;;;173;;;;;;22;7BB6
904733413;AFTAMED SPRAY 20ML;A.MENARINI IND.FARM.RIUN.Srl;14,900;8024825000641;7,270;;;437;;;;;;22;7BB6
904733870;ACUFEN 15CPR;DECA LABORATORIO CHIMICO Srl;18,780;;12,110;;;4;;;;;;10;4AA2F12
904734441;DIECI PLUS 20BUST;DIFA COOPER SpA;29,000;8032715408132;17,580;;;2;;;;;;10;4AA2F20
904734643;RINOWASH KIT AZZ CAMPANA UNIV;AIR LIQUIDE MEDICAL SYST. Srl;39,800;8015662712217;18,850;;;61;;;;;;22;7BA2A03
904734821;EAR TAPPO AURICOLARE SPUG 10PZ;FARVISAN Srl;6,500;;2,590;;;79;;;;;;22;7AD1A22
904734845;GEL ULTRASU 260G;FARVISAN Srl;2,800;;1,250;;;6;;;;;;22;7AB4X
904738756;WARTNER SPRAY VERRUCHE 12APPL;QUALIFARMA Srl;30,990;8004283109575;16,410;;;2;;;;;;22;7BB7A
904743477;PESOFORMA COPPA CIOCCOLATO210G;NUTRITION & SANTE' ITALIA SpA;4,720;3175681027091;2,820;;;2;;;;;;10;4AA2A01
